timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419339,19398,Monolithic-based client,200,,client-to-application (GET) 1-1264,text,true,,264325,127,797,797,http://172.31.47.81/sensing/data,3633,0,4
1672296420031,18706,Monolithic-based client,200,,client-to-application (GET) 1-1842,text,true,,264325,127,796,796,http://172.31.47.81/sensing/data,5753,0,9
1672296419978,18758,Monolithic-based client,200,,client-to-application (GET) 1-1791,text,true,,264325,127,799,799,http://172.31.47.81/sensing/data,4930,0,5
1672296418125,20613,Monolithic-based client,200,,client-to-application (GET) 1-113,text,true,,264325,127,794,794,http://172.31.47.81/sensing/data,2581,0,5
1672296418692,20048,Monolithic-based client,200,,client-to-application (GET) 1-687,text,true,,264325,127,793,793,http://172.31.47.81/sensing/data,4777,0,6
1672296419712,19036,Monolithic-based client,200,,client-to-application (GET) 1-1465,text,true,,264325,127,792,792,http://172.31.47.81/sensing/data,3645,0,16
1672296419021,19727,Monolithic-based client,200,,client-to-application (GET) 1-987,text,true,,264325,127,792,792,http://172.31.47.81/sensing/data,3861,0,8
1672296419797,18951,Monolithic-based client,200,,client-to-application (GET) 1-1589,text,true,,264325,127,790,790,http://172.31.47.81/sensing/data,4983,0,12
1672296418339,20409,Monolithic-based client,200,,client-to-application (GET) 1-388,text,true,,264325,127,789,789,http://172.31.47.81/sensing/data,3110,0,10
1672296419165,19584,Monolithic-based client,200,,client-to-application (GET) 1-1120,text,true,,264325,127,788,788,http://172.31.47.81/sensing/data,3560,0,4
1672296418547,20209,Monolithic-based client,200,,client-to-application (GET) 1-571,text,true,,264325,127,787,787,http://172.31.47.81/sensing/data,4706,0,7
1672296418359,20398,Monolithic-based client,200,,client-to-application (GET) 1-427,text,true,,264325,127,786,786,http://172.31.47.81/sensing/data,2650,0,7
1672296418957,19800,Monolithic-based client,200,,client-to-application (GET) 1-937,text,true,,264325,127,785,785,http://172.31.47.81/sensing/data,5383,0,8
1672296418708,20056,Monolithic-based client,200,,client-to-application (GET) 1-701,text,true,,264325,127,784,784,http://172.31.47.81/sensing/data,3429,0,5
1672296419192,19572,Monolithic-based client,200,,client-to-application (GET) 1-1142,text,true,,264325,127,783,783,http://172.31.47.81/sensing/data,3601,0,1
1672296418425,20339,Monolithic-based client,200,,client-to-application (GET) 1-480,text,true,,264325,127,783,783,http://172.31.47.81/sensing/data,2679,0,8
1672296419424,19341,Monolithic-based client,200,,client-to-application (GET) 1-1310,text,true,,264325,127,781,781,http://172.31.47.81/sensing/data,5508,0,6
1672296418080,20684,Monolithic-based client,200,,client-to-application (GET) 1-36,text,true,,264325,127,781,781,http://172.31.47.81/sensing/data,3576,0,4
1672296418704,20061,Monolithic-based client,200,,client-to-application (GET) 1-697,text,true,,264325,127,779,779,http://172.31.47.81/sensing/data,2830,0,3
1672296418426,20339,Monolithic-based client,200,,client-to-application (GET) 1-481,text,true,,264325,127,779,779,http://172.31.47.81/sensing/data,2234,0,7
1672296420067,18699,Monolithic-based client,200,,client-to-application (GET) 1-1885,text,true,,264325,127,777,777,http://172.31.47.81/sensing/data,5129,0,53
1672296418473,20293,Monolithic-based client,200,,client-to-application (GET) 1-511,text,true,,264325,127,776,776,http://172.31.47.81/sensing/data,2449,0,2
1672296419752,19020,Monolithic-based client,200,,client-to-application (GET) 1-1536,text,true,,264325,127,775,775,http://172.31.47.81/sensing/data,5529,0,11
1672296418362,20410,Monolithic-based client,200,,client-to-application (GET) 1-426,text,true,,264325,127,774,774,http://172.31.47.81/sensing/data,2750,0,4
